,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,tagCount,likeRatio,commentRatio,titleLength
191,nIVW4P8b1VA,NeetCode,Find Minimum in Rotated Sorted Array - Binary Search - Leetcode 153 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Twitter: https://twitter.com/neetcode1
Discord: https://discord.gg/ddjKRXPqtk

⭐ BLIND-75 SPREADSHEET: https://docs.google.com/spreadsheets/d/1A2PaQKcdwO_lwxz9bAnxXnIQayCouZP6d-ENrBz_NXc/edit#gid=0

⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/find-minimum-in-rotated-sorted-array/

0:00 - Read the problem
1:34 - Drawing Explanation
10:10 - Coding Explanation

leetcode 153
This question was identified as a facebook interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#rotated #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-07-07T16:00:22Z,164668,2424,0,145,PT12M30S,hd,false,0,14.720528578715962,0.8805596715816066,76
192,mBNrRy2_hVs,NeetCode,Top 5 Dynamic Programming Patterns for Coding Interviews - For Beginners,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


Top 5 DP Patterns Spreadsheet - https://docs.google.com/spreadsheets/d/1pEzcVLdj7T4fv5mrNhsOvffBnsUH07GZk7c2jD-adE0/edit#gid=0

Twitter: https://twitter.com/neetcode1
Discord: https://discord.gg/ddjKRXPqtk

⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

0:00 - Intro
1:11 - 1. Fibonacci Numbers
6:45 - 2. Zero One Knapsack
13:07 - 3. Unbounded Knapsack
16:51 - 4. Longest Common Subsequence
23:30 - 5. Palindromes


#dynamic #programming #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-07-06T16:00:17Z,246419,7018,0,113,PT28M39S,hd,false,0,28.479946757352316,0.4585685357054448,72
193,TjFXEUCMqI8,NeetCode,Valid Sudoku - Amazon Interview Question - Leetcode 36 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/valid-sudoku/

0:00 - Read the problem
4:49 - Drawing Explanation
8:50 - Coding Explanation

leetcode 36
This question was identified as an amazon interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#valid #sudoku  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-07-05T16:00:10Z,173904,3138,0,172,PT13M28S,hd,false,0,18.044438310792163,0.9890514306743952,63
194,6QQRayzOTD4,NeetCode,Eliminate Maximum Number of Monsters - Leetcode 1921 -  Weekly Contest 248 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/eliminate-maximum-number-of-monsters/

0:00 - Read the problem
1:40 - Drawing Explanation
5:28 - Coding Explanation

leetcode 1921 5801
weekly contest 248

#sorted #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-07-04T03:54:33Z,5064,107,0,9,PT8M19S,hd,false,0,21.129541864139018,1.777251184834123,83
195,-w67-4tnH5U,NeetCode,Paint House - Dynamic Programming - Leetcode 256 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://www.lintcode.com/problem/515/

0:00 - Read the problem
3:14 - Drawing Explanation
8:20 - DP Explanation
12:46 - Coding Explanation


leetcode 256
This question was identified as a google interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#sorted #array  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-07-03T17:45:00Z,21798,491,0,27,PT15M55S,hd,false,0,22.52500229378842,1.2386457473162675,57
196,rI2EBUEMfTk,NeetCode,K Closest Points to Origin - Heap / Priority Queue - Leetcode 973 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/k-closest-points-to-origin/

0:00 - Read the problem
4:23 - Drawing Explanation
7:00 - Coding Explanation

leetcode 973
This question was identified as a facebook interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#sorted #heap #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-07-02T16:00:20Z,51905,974,0,84,PT9M29S,hd,false,0,18.76505153646084,1.6183412002697235,74
197,S5bfdUTrKLM,NeetCode,Linkedin Interview Question - Reorder List - Leetcode 143 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode

Twitter: https://twitter.com/neetcode1
Discord: https://discord.gg/ddjKRXPqtk

⭐ BLIND-75 SPREADSHEET: https://docs.google.com/spreadsheets/d/1A2PaQKcdwO_lwxz9bAnxXnIQayCouZP6d-ENrBz_NXc/edit#gid=0

⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/reorder-list/

0:00 - Read the problem
3:00 - Drawing Explanation
9:23 - Coding Explanation

leetcode 143
This question was identified as a linkedin coding interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#linked #list  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-07-01T16:00:27Z,160303,2494,0,107,PT13M47S,hd,false,0,15.55803696749281,0.6674859484850565,66
198,OVgPAJIyX6o,NeetCode,Facebook's Most Asked Question 2021 - Verifying an Alien Dictionary - Leetcode 953 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/verifying-an-alien-dictionary/

0:00 - Read the problem
1:40 - Drawing Explanation
4:46 - Coding Explanation

leetcode 953
This question was identified as a facebook interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#verify #dictionary  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-06-30T16:00:11Z,20671,522,0,34,PT9M11S,hd,false,0,25.252769580571815,1.6448164094625322,91
199,TsA4vbtfCvo,NeetCode,GOOGLE MOST ASKED QUESTION 2021 - Maximum Points you can Obtain from Cards - Leetcode 1423 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards/

0:00 - Read the problem
1:47 - Drawing Explanation
7:09 - Coding Explanation

leetcode 1423

#google #interview  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-06-29T16:00:30Z,22916,670,0,41,PT10M5S,hd,false,0,29.23721417350323,1.7891429568860184,99
200,7cp5imvDzl4,NeetCode,Microsoft's Most Asked Question 2021 - Count Good Nodes in a Binary Tree - Leetcode 1448 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/count-good-nodes-in-binary-tree/

0:00 - Read the problem
1:40 - Drawing Explanation
5:21 - Coding Explanation

leetcode 1448
This question was identified as a microsoft interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#binary #tree  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-06-28T16:00:04Z,50231,1112,0,43,PT8M18S,hd,false,0,22.137723716430095,0.8560450717684299,97
201,fei4bJQdBUQ,NeetCode,Game of Life - Leetcode 289 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/game-of-life/

0:00 - Read the problem
4:10 - Drawing Explanation
12:21 - Coding Explanation

leetcode 289
This question was identified as a amazon interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency


#game #life  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-06-27T16:00:31Z,27580,762,0,46,PT17M36S,hd,false,0,27.62871646120377,1.6678752719361858,36
202,4v42XOuU1XA,NeetCode,Maximum Alternating Subsequence Sum - Dynamic Programming - Leetcode 1911 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2
💡 BINARY SEARCH PLAYLIST: https://www.youtube.com/playlist?list=PLot-Xpze53leNZQd0iINpD-MAhMOMzWvO

Problem Link: https://leetcode.com/problems/maximum-alternating-subsequence-sum/

0:00 - Read the problem
1:37 - Drawing Explanation
6:50 - Coding Explanation

leetcode 1911

#dynamic #programming #subsequence
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-06-26T17:45:00Z,18635,364,0,29,PT13M23S,hd,false,0,19.53313657096861,1.556211430104642,82
203,h9iTnkgv05E,NeetCode,Word Ladder - Breadth First Search - Leetcode 127 - Python,"🚀 https://neetcode.io/ - A better way to prepare for Coding Interviews

🐦 Twitter: https://twitter.com/neetcode1
🥷 Discord: https://discord.gg/ddjKRXPqtk

🐮 Support the channel: https://www.patreon.com/NEETcode


⭐ BLIND-75 PLAYLIST: https://www.youtube.com/watch?v=KLlXCFG5TnA&list=PLot-Xpze53ldVwtstag2TL4HQhAnC8ATf
💡 CODING SOLUTIONS: https://www.youtube.com/playlist?list=PLot-Xpze53leF0FeHz2X0aG3zd0mr1AW_
💡 DYNAMIC PROGRAMMING PLAYLIST: https://www.youtube.com/watch?v=73r3KWiEvyk&list=PLot-Xpze53lcvx_tjrr_m2lgD2NsRHlNO&index=1
🌲 TREE PLAYLIST: https://www.youtube.com/watch?v=OnSn2XEQ4MY&list=PLot-Xpze53ldg4pN6PfzoJY7KsKcxF1jg&index=2
💡 GRAPH PLAYLIST: https://www.youtube.com/watch?v=EgI5nU9etnU&list=PLot-Xpze53ldBT_7QA8NVot219jFNr_GI
💡 BACKTRACKING PLAYLIST: https://www.youtube.com/watch?v=pfiQ_PS1g8E&list=PLot-Xpze53lf5C3HSjCnyFghlW0G1HHXo
💡 LINKED LIST PLAYLIST: https://www.youtube.com/watch?v=G0_I-ZF0S38&list=PLot-Xpze53leU0Ec0VkBhnf4npMRFiNcB&index=2

Problem Link: https://leetcode.com/problems/word-ladder/

0:00 - Read the problem
5:24 - Drawing Explanation
11:55 - Coding Explanation

leetcode 127
This question was identified as a google coding interview question from here: https://github.com/xizhengszhang/Leetcode_company_frequency

bfs - breadth first search
#word #ladder  #python
Disclosure: Some of the links above may be affiliate links, from which I may earn a small commission.",,2021-06-26T16:00:18Z,73028,1364,0,114,PT17M6S,hd,false,0,18.677767431670045,1.561045078599989,58
